entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-001364,ID-0254,acct-okt-ID-0254-b86768,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-07-24T15:04:07.652383
ENT-001365,ID-0254,acct-okt-ID-0254-b86768,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2025-07-24T15:04:07.652383
ENT-001366,ID-0254,acct-okt-ID-0254-b86768,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-07-24T15:04:07.652383
ENT-001367,ID-0254,acct-okt-ID-0254-b86768,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2025-07-24T15:04:07.652383
ENT-001368,ID-0254,acct-okt-ID-0254-b86768,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2025-07-24T15:04:07.652383
ENT-001369,ID-0255,acct-aws-ID-0255-43df00,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-04-00,lambda:*,read,read,False,2025-08-24T15:04:07.652383
ENT-001370,ID-0255,acct-aws-ID-0255-43df00,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-00-00,s3://prod-data,read,read,False,2025-08-24T15:04:07.652383
ENT-001371,ID-0255,acct-aws-ID-0255-43df00,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-01,ec2:*,write,write,False,2025-08-24T15:04:07.652383
ENT-001372,ID-0255,acct-okt-ID-0255-bfff3a,okta,role-okt-004,App User,False,perm-okt-03-05,api-tokens,execute,write,False,2025-10-22T15:04:07.652383
ENT-001373,ID-0255,acct-sal-ID-0255-e863ea,salesforce,role-sal-003,Read Only,False,perm-sal-01-00,contacts,read,read,False,2026-03-10T15:04:07.652383
ENT-001374,ID-0255,acct-sal-ID-0255-e863ea,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2026-03-10T15:04:07.652383
ENT-001375,ID-0256,acct-azu-ID-0256-b45e68,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2026-03-23T15:04:07.652383
ENT-001376,ID-0256,acct-azu-ID-0256-b45e68,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2026-03-23T15:04:07.652383
ENT-001377,ID-0256,acct-ser-ID-0256-9b264a,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2026-04-20T15:04:07.652383
ENT-001378,ID-0256,acct-ser-ID-0256-9b264a,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2026-04-20T15:04:07.652383
ENT-001379,ID-0257,acct-ser-ID-0257-378cc6,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2025-06-24T15:04:07.652383
ENT-001380,ID-0257,acct-ser-ID-0257-378cc6,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2025-06-24T15:04:07.652383
ENT-001381,ID-0257,acct-ser-ID-0257-378cc6,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2025-06-24T15:04:07.652383
ENT-001382,ID-0257,acct-ser-ID-0257-378cc6,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2025-06-24T15:04:07.652383
ENT-001383,ID-0257,acct-ser-ID-0257-378cc6,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2025-06-24T15:04:07.652383
ENT-001384,ID-0257,acct-act-ID-0257-9ae3f3,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2026-05-30T15:04:07.652383
ENT-001385,ID-0258,acct-azu-ID-0258-ac831e,azure_ad,role-azu-005,Application Developer,False,perm-azu-00-03,subscriptions,delete,admin,True,2025-07-24T15:04:07.652383
ENT-001386,ID-0258,acct-sal-ID-0258-3e571e,salesforce,role-sal-004,Marketing User,False,perm-sal-03-02,reports,create,write,False,2026-06-17T15:04:07.652383
ENT-001387,ID-0258,acct-sal-ID-0258-3e571e,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2026-06-17T15:04:07.652383
ENT-001388,ID-0258,acct-sal-ID-0258-3e571e,salesforce,role-sal-004,Marketing User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-06-17T15:04:07.652383
ENT-001389,ID-0258,acct-sal-ID-0258-3e571e,salesforce,role-sal-004,Marketing User,False,perm-sal-00-01,accounts,write,write,False,2026-06-17T15:04:07.652383
ENT-001390,ID-0259,acct-act-ID-0259-e79e72,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2026-04-11T15:04:07.652383
ENT-001391,ID-0260,acct-ser-ID-0260-b1f71a,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2025-12-29T15:04:07.652383
ENT-001392,ID-0260,acct-ser-ID-0260-b1f71a,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2025-12-29T15:04:07.652383
ENT-001393,ID-0260,acct-ser-ID-0260-b1f71a,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2025-12-29T15:04:07.652383
ENT-001394,ID-0260,acct-ser-ID-0260-b1f71a,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2025-12-29T15:04:07.652383
ENT-001395,ID-0260,acct-ser-ID-0260-b1f71a,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2025-12-29T15:04:07.652383
ENT-001396,ID-0260,acct-sal-ID-0260-34e8ed,salesforce,role-sal-005,Chatter User,False,perm-sal-02-04,opportunities,admin,admin,True,2025-07-17T15:04:07.652383
ENT-001397,ID-0260,acct-sal-ID-0260-34e8ed,salesforce,role-sal-005,Chatter User,False,perm-sal-00-00,accounts,read,read,False,2025-07-17T15:04:07.652383
ENT-001398,ID-0260,acct-aws-ID-0260-7caf99,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-04-00,lambda:*,read,read,False,2026-01-16T15:04:07.652383
ENT-001399,ID-0260,acct-aws-ID-0260-7caf99,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-00-00,s3://prod-data,read,read,False,2026-01-16T15:04:07.652383
ENT-001400,ID-0260,acct-aws-ID-0260-7caf99,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-01,ec2:*,write,write,False,2026-01-16T15:04:07.652383
ENT-001401,ID-0261,acct-git-ID-0261-4d6b2a,github,role-git-002,Member,False,perm-git-02-02,actions,create,write,False,2026-06-02T15:04:07.652383
ENT-001402,ID-0261,acct-git-ID-0261-4d6b2a,github,role-git-002,Member,False,perm-git-03-01,packages,write,write,False,2026-06-02T15:04:07.652383
ENT-001403,ID-0261,acct-git-ID-0261-4d6b2a,github,role-git-002,Member,False,perm-git-04-01,settings,write,write,False,2026-06-02T15:04:07.652383
ENT-001404,ID-0261,acct-git-ID-0261-4d6b2a,github,role-git-002,Member,False,perm-git-03-02,packages,create,write,False,2026-06-02T15:04:07.652383
ENT-001405,ID-0261,acct-azu-ID-0261-6a83af,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2026-03-03T15:04:07.652383
ENT-001406,ID-0261,acct-azu-ID-0261-6a83af,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2026-03-03T15:04:07.652383
ENT-001407,ID-0261,acct-azu-ID-0261-6a83af,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2026-03-03T15:04:07.652383
ENT-001408,ID-0261,acct-azu-ID-0261-6a83af,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2026-03-03T15:04:07.652383
ENT-001409,ID-0261,acct-okt-ID-0261-2116ed,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2026-02-08T15:04:07.652383
ENT-001410,ID-0261,acct-okt-ID-0261-2116ed,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2026-02-08T15:04:07.652383
ENT-001411,ID-0261,acct-okt-ID-0261-2116ed,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2026-02-08T15:04:07.652383
ENT-001412,ID-0261,acct-okt-ID-0261-2116ed,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2026-02-08T15:04:07.652383
ENT-001413,ID-0261,acct-okt-ID-0261-2116ed,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-02-08T15:04:07.652383
ENT-001414,ID-0262,acct-act-ID-0262-d5b0d8,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2025-08-31T15:04:07.652383
ENT-001415,ID-0262,acct-aws-ID-0262-9e7f03,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2025-07-14T15:04:07.652383
ENT-001416,ID-0262,acct-aws-ID-0262-9e7f03,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2025-07-14T15:04:07.652383
ENT-001417,ID-0262,acct-sal-ID-0262-331c2e,salesforce,role-sal-003,Read Only,False,perm-sal-01-00,contacts,read,read,False,2025-10-31T15:04:07.652383
ENT-001418,ID-0262,acct-sal-ID-0262-331c2e,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-10-31T15:04:07.652383
ENT-001419,ID-0263,acct-act-ID-0263-49c3ea,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-08-23T15:04:07.652383
ENT-001420,ID-0263,acct-act-ID-0263-49c3ea,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2025-08-23T15:04:07.652383
ENT-001421,ID-0263,acct-act-ID-0263-49c3ea,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2025-08-23T15:04:07.652383
ENT-001422,ID-0263,acct-act-ID-0263-49c3ea,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2025-08-23T15:04:07.652383
ENT-001423,ID-0264,acct-okt-ID-0264-8007d0,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-04-15T15:04:07.652383
ENT-001424,ID-0264,acct-okt-ID-0264-8007d0,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2026-04-15T15:04:07.652383
ENT-001425,ID-0264,acct-okt-ID-0264-8007d0,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-04-15T15:04:07.652383
ENT-001426,ID-0264,acct-okt-ID-0264-8007d0,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2026-04-15T15:04:07.652383
ENT-001427,ID-0264,acct-okt-ID-0264-8007d0,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2026-04-15T15:04:07.652383
ENT-001428,ID-0264,acct-ser-ID-0264-3ec4a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-04-01T15:04:07.652383
ENT-001429,ID-0264,acct-ser-ID-0264-3ec4a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-04-01T15:04:07.652383
ENT-001430,ID-0264,acct-ser-ID-0264-3ec4a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-04-01T15:04:07.652383
ENT-001431,ID-0264,acct-ser-ID-0264-3ec4a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-04-01T15:04:07.652383
ENT-001432,ID-0264,acct-ser-ID-0264-3ec4a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-04-01T15:04:07.652383
ENT-001433,ID-0264,acct-sal-ID-0264-b9ff12,salesforce,role-sal-004,Marketing User,False,perm-sal-03-02,reports,create,write,False,2025-09-01T15:04:07.652383
ENT-001434,ID-0264,acct-sal-ID-0264-b9ff12,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-09-01T15:04:07.652383
ENT-001435,ID-0264,acct-sal-ID-0264-b9ff12,salesforce,role-sal-004,Marketing User,False,perm-sal-02-04,opportunities,admin,admin,True,2025-09-01T15:04:07.652383
ENT-001436,ID-0264,acct-sal-ID-0264-b9ff12,salesforce,role-sal-004,Marketing User,False,perm-sal-00-01,accounts,write,write,False,2025-09-01T15:04:07.652383
ENT-001437,ID-0265,acct-aws-ID-0265-7c7ad1,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-03,iam:*,delete,admin,True,2026-01-15T15:04:07.652383
ENT-001438,ID-0265,acct-aws-ID-0265-7c7ad1,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-01,iam:*,write,write,False,2026-01-15T15:04:07.652383
ENT-001439,ID-0265,acct-aws-ID-0265-7c7ad1,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2026-01-15T15:04:07.652383
ENT-001440,ID-0265,acct-ser-ID-0265-9c2c8b,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2025-12-24T15:04:07.652383
ENT-001441,ID-0265,acct-ser-ID-0265-9c2c8b,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2025-12-24T15:04:07.652383
ENT-001442,ID-0266,acct-okt-ID-0266-17f532,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2025-08-05T15:04:07.652383
ENT-001443,ID-0266,acct-okt-ID-0266-17f532,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2025-08-05T15:04:07.652383
ENT-001444,ID-0266,acct-okt-ID-0266-17f532,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2025-08-05T15:04:07.652383
ENT-001445,ID-0266,acct-okt-ID-0266-17f532,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2025-08-05T15:04:07.652383
ENT-001446,ID-0266,acct-okt-ID-0266-17f532,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-08-05T15:04:07.652383
ENT-001447,ID-0266,acct-aws-ID-0266-5e6f87,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2026-01-29T15:04:07.652383
ENT-001448,ID-0266,acct-aws-ID-0266-5e6f87,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2026-01-29T15:04:07.652383
ENT-001449,ID-0266,acct-ser-ID-0266-48d322,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2026-01-13T15:04:07.652383
ENT-001450,ID-0266,acct-ser-ID-0266-48d322,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2026-01-13T15:04:07.652383
ENT-001451,ID-0267,acct-git-ID-0267-163ab2,github,role-git-002,Member,False,perm-git-02-02,actions,create,write,False,2026-01-31T15:04:07.652383
ENT-001452,ID-0267,acct-git-ID-0267-163ab2,github,role-git-002,Member,False,perm-git-03-01,packages,write,write,False,2026-01-31T15:04:07.652383
ENT-001453,ID-0267,acct-git-ID-0267-163ab2,github,role-git-002,Member,False,perm-git-04-01,settings,write,write,False,2026-01-31T15:04:07.652383
ENT-001454,ID-0267,acct-git-ID-0267-163ab2,github,role-git-002,Member,False,perm-git-03-02,packages,create,write,False,2026-01-31T15:04:07.652383
ENT-001455,ID-0267,acct-ser-ID-0267-b3db36,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2025-10-12T15:04:07.652383
ENT-001456,ID-0267,acct-ser-ID-0267-b3db36,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2025-10-12T15:04:07.652383
ENT-001457,ID-0267,acct-act-ID-0267-22385f,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2026-02-09T15:04:07.652383
ENT-001458,ID-0268,acct-azu-ID-0268-f58003,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-08-10T15:04:07.652383
ENT-001459,ID-0268,acct-azu-ID-0268-f58003,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-08-10T15:04:07.652383
ENT-001460,ID-0269,acct-act-ID-0269-a100f0,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2025-08-24T15:04:07.652383
ENT-001461,ID-0269,acct-aws-ID-0269-ec7e3b,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2026-05-18T15:04:07.652383
ENT-001462,ID-0269,acct-aws-ID-0269-ec7e3b,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2026-05-18T15:04:07.652383
ENT-001463,ID-0270,acct-aws-ID-0270-af7fd5,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2025-09-03T15:04:07.652383
ENT-001464,ID-0271,acct-git-ID-0271-3a2558,github,role-git-003,Collaborator,False,perm-git-04-02,settings,create,write,False,2026-03-27T15:04:07.652383
ENT-001465,ID-0271,acct-azu-ID-0271-d10f4c,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-08-01T15:04:07.652383
ENT-001466,ID-0271,acct-azu-ID-0271-d10f4c,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-08-01T15:04:07.652383
ENT-001467,ID-0272,acct-act-ID-0272-68cb92,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-08-12T15:04:07.652383
ENT-001468,ID-0272,acct-act-ID-0272-68cb92,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2025-08-12T15:04:07.652383
ENT-001469,ID-0272,acct-act-ID-0272-68cb92,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2025-08-12T15:04:07.652383
ENT-001470,ID-0272,acct-act-ID-0272-68cb92,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2025-08-12T15:04:07.652383
ENT-001471,ID-0272,acct-okt-ID-0272-9ebe48,okta,role-okt-004,App User,False,perm-okt-03-05,api-tokens,execute,write,False,2025-10-28T15:04:07.652383
ENT-001472,ID-0273,acct-okt-ID-0273-2b3a86,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-05-12T15:04:07.652383
ENT-001473,ID-0273,acct-okt-ID-0273-2b3a86,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2026-05-12T15:04:07.652383
ENT-001474,ID-0273,acct-okt-ID-0273-2b3a86,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-05-12T15:04:07.652383
ENT-001475,ID-0273,acct-okt-ID-0273-2b3a86,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2026-05-12T15:04:07.652383
ENT-001476,ID-0273,acct-okt-ID-0273-2b3a86,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2026-05-12T15:04:07.652383
ENT-001477,ID-0273,acct-act-ID-0273-5cbb38,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-06-29T15:04:07.652383
ENT-001478,ID-0273,acct-act-ID-0273-5cbb38,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2025-06-29T15:04:07.652383
ENT-001479,ID-0273,acct-act-ID-0273-5cbb38,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2025-06-29T15:04:07.652383
ENT-001480,ID-0273,acct-act-ID-0273-5cbb38,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2025-06-29T15:04:07.652383
ENT-001481,ID-0273,acct-sal-ID-0273-0f3c27,salesforce,role-sal-002,Standard User,False,perm-sal-00-02,accounts,create,write,False,2025-07-07T15:04:07.652383
ENT-001482,ID-0274,acct-azu-ID-0274-1fe0d5,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-11-30T15:04:07.652383
ENT-001483,ID-0274,acct-azu-ID-0274-1fe0d5,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-11-30T15:04:07.652383
ENT-001484,ID-0274,acct-ser-ID-0274-d24a97,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2025-08-16T15:04:07.652383
ENT-001485,ID-0274,acct-ser-ID-0274-d24a97,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2025-08-16T15:04:07.652383
ENT-001486,ID-0274,acct-ser-ID-0274-d24a97,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2025-08-16T15:04:07.652383
ENT-001487,ID-0274,acct-ser-ID-0274-d24a97,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2025-08-16T15:04:07.652383
ENT-001488,ID-0274,acct-ser-ID-0274-d24a97,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2025-08-16T15:04:07.652383
ENT-001489,ID-0274,acct-okt-ID-0274-917e0e,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-02-08T15:04:07.652383
ENT-001490,ID-0274,acct-okt-ID-0274-917e0e,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2026-02-08T15:04:07.652383
ENT-001491,ID-0274,acct-okt-ID-0274-917e0e,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-02-08T15:04:07.652383
ENT-001492,ID-0274,acct-okt-ID-0274-917e0e,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2026-02-08T15:04:07.652383
ENT-001493,ID-0274,acct-okt-ID-0274-917e0e,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2026-02-08T15:04:07.652383
ENT-001494,ID-0275,acct-act-ID-0275-10d41c,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2025-11-11T15:04:07.652383
ENT-001495,ID-0275,acct-sal-ID-0275-d9a8ac,salesforce,role-sal-004,Marketing User,False,perm-sal-03-02,reports,create,write,False,2025-09-29T15:04:07.652383
ENT-001496,ID-0275,acct-sal-ID-0275-d9a8ac,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-09-29T15:04:07.652383
ENT-001497,ID-0275,acct-sal-ID-0275-d9a8ac,salesforce,role-sal-004,Marketing User,False,perm-sal-02-04,opportunities,admin,admin,True,2025-09-29T15:04:07.652383
